sa2_code,name,is_comparable,rent_2021_aud_week,erp_2020,erp_2025,population_growth_2020_2025_percent,transport_raw_index_sample,transport_coverage_fraction,selected_open_space_m2,selected_open_space_m2_per_person_sample,transport_score,spatial_method_status,rent_weekly_quality,rent_weekly_note,population_growth_quality,population_growth_note,transport_access_quality,transport_access_note,green_space_per_resident_quality,green_space_per_resident_note
208011170,Brighton East,1,602,17010,17486,2.7983539094650207,7.264435081590204,0.9999999999999887,391694.7136812267,22.400475447856955,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011171,Highett (West) - Cheltenham,1,450,12601,13257,5.205936036822474,7.138713620778004,1.0,172708.75962502262,13.027740787887351,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011172,Hampton,1,471,18997,19524,2.774122229825762,9.397140702354141,0.971254783217642,526389.5760516659,26.96115427431192,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011173,Sandringham - Black Rock,1,486,17912,18071,0.8876730683340777,7.941298503502384,0.9994443244480857,761233.0804770276,42.12456867229415,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021174,Bentleigh - McKinnon,1,491,25447,26966,5.969269462019098,11.470566495013632,1.0,273858.1373847389,10.155682614579058,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021176,Carnegie,1,395,19676,21266,8.080910754218337,18.93142270291558,1.0,189174.76103830495,8.89564379941244,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021177,Caulfield - North,1,426,23399,24635,5.282277020385487,19.496701203011582,0.9999999999999863,360409.1746565491,14.629964467487278,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021178,Caulfield - South,1,483,18714,19226,2.7359196323607993,16.531429348441755,1.0,145108.29063968765,7.5475028939814655,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021179,Elsternwick,1,426,12509,12827,2.54216963786074,20.786940583426038,1.0,38654.52472455892,3.013528083305443,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021180,Hughesdale,1,416,7957,8132,2.1993213522684427,16.58886369296383,0.999999999999997,35131.3959447508,4.320142147657502,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021181,Murrumbeena,1,390,9771,10126,3.633200286562276,15.254562078687837,0.9999999999999953,215371.56579254527,21.269165099007036,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021182,Ormond - Glen Huntly,1,391,14198,15157,6.754472460909987,17.52576458962263,1.0,98346.9236459872,6.488548106220704,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021426,Bentleigh East - North,1,508,16815,17873,6.292001189414213,8.898080040938801,1.0,151330.6388063685,8.466997079749817,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021427,Bentleigh East - South,1,490,14127,14949,5.818645147589722,7.812848208324401,0.9999999999999872,188288.3254017589,12.595379316459889,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031183,Aspendale Gardens - Waterways,1,510,9188,9063,-1.3604701784936875,1.9948937469600392,1.0,1936136.5409165332,213.63086626023758,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031184,Braeside,1,504,34,28,-17.647058823529413,1.504529118775514,0.9999999999999795,3328669.3981455527,118881.04993376974,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031185,Carrum - Patterson Lakes,1,420,12269,12478,1.7034803162441927,3.395946478049789,0.9999325484576653,1240547.1046163465,99.41874536114334,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031186,Chelsea - Bonbeach,1,381,15426,16058,4.0969791261506545,5.2389628402716175,1.0,907922.6612721244,56.54020807523505,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031187,Chelsea Heights,1,412,5562,5445,-2.103559870550162,4.155572312568627,0.9999999999999882,836042.0526806759,153.54307670903137,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031188,Highett (East) - Cheltenham,1,421,24808,26320,6.094808126410835,7.611379595623379,1.0,673595.6845996825,25.59254120819462,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031189,Edithvale - Aspendale,1,440,13778,14365,4.2604151545942806,5.121897093738634,0.99983716254873,704970.8646156392,49.07559099308313,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031190,Mentone,1,392,13856,14155,2.1579099307159355,10.197958115922768,0.9999999999999531,276175.70857038366,19.51082363619807,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031191,Moorabbin - Heatherton,1,440,9450,9826,3.9788359788359786,3.585351187994423,0.9999999999999937,742692.093759166,75.58437754520313,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031192,Moorabbin Airport,1,486,21,26,23.80952380952381,1.1740305100163637,1.0,0.0,,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,unavailable,"No selected open-space polygon intersects this SA2; inventory coverage is unknown, so no zero is asserted. Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP."
208031193,Mordialloc - Parkdale,1,400,21782,22437,3.0070700578459277,6.565238602786969,0.9999999999999712,697854.2124750073,31.102830702634368,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208041194,Malvern - Glen Iris,1,410,21457,21820,1.6917556042317192,17.866004948994174,0.9999999999999968,449608.4608852494,20.605337345795117,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208041195,Malvern East,1,421,23079,23996,3.97330906885047,12.617256448720148,0.9999999999999896,537502.2335632921,22.39965967508302,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011196,Bundoora - East,1,385,10295,10339,0.42739193783389995,6.1882477995788285,0.9999999999999253,347341.4697706172,33.59526741180164,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011197,Greensborough,1,400,21373,21386,0.06082440462265475,6.353244736584975,0.9999999999999744,1252178.5346553966,58.551320240128895,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011198,Heidelberg - Rosanna,1,401,16650,16925,1.6516516516516517,9.449927718715863,1.0,928026.6631232474,54.83170830861137,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011199,Heidelberg West,1,353,15540,17224,10.836550836550837,10.765244022694793,0.9999999999999908,757677.9017180032,43.9896598768,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011200,Ivanhoe,1,440,12883,13188,2.367460995109835,11.11807811626488,0.9999999999999716,697081.2325306413,52.85723631563855,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011201,Ivanhoe East - Eaglemont,1,451,7984,8169,2.317134268537074,6.551490580948878,1.0,958096.6884258594,117.28445200463453,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011202,Montmorency - Briar Hill,1,415,16905,17042,0.8104111209701271,3.8491112281313984,1.0,1482781.7166974603,87.00749423174864,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011203,Viewbank - Yallambie,1,400,19188,18993,-1.016260162601626,3.9629480721358834,0.9999999999999843,2116899.918040504,111.45684820936683,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011204,Watsonia,1,390,9476,9504,0.29548332629801605,8.41199596235031,1.0,358855.251349605,37.75833873627999,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209021205,Kingsbury,1,369,11525,12932,12.20824295010846,4.725187306506631,1.0,1744486.3109516718,134.8968690807046,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209021428,Preston - East,1,391,21746,23403,7.619792145681965,17.94806836419761,1.0,352224.7571985144,15.05041051140941,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209021429,Preston - West,1,400,13278,13610,2.500376562735352,15.710724910975244,1.0,167793.00319925105,12.328655635507058,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209021523,Reservoir - North East,1,358,15565,16329,4.908448442017346,11.555511480240167,0.9999999999999852,565951.1565762429,34.659266126293275,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209021524,Reservoir - North West,1,371,10346,9751,-5.7510148849797025,6.664979088350182,1.0,452183.36490053573,46.37302480776697,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209021525,Reservoir - South East,1,349,13399,14143,5.552653183073364,16.075367203500022,0.9999999999999758,393125.1821291015,27.796449277317507,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209021526,Reservoir - South West,1,361,14798,15350,3.7302338153804566,11.174440780681005,0.9999999999999888,535917.5615188838,34.9131961901553,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209031209,Eltham,1,446,24113,23669,-1.8413304026873472,2.6642812854057505,1.0,3120946.207624085,131.8579664381294,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209031210,Hurstbridge,1,420,3632,3521,-3.056167400881057,0.38889799891268667,0.9999999999999901,645348.0292490381,183.28543858251578,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209031211,Kinglake,1,306,4172,4419,5.920421860019175,0.0103746489817976,0.019059147986953316,957.6558257201334,0.21671324410955722,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209031212,Panton Hill - St Andrews,1,300,5236,5130,-2.024446142093201,0.004859867346973333,0.9999999999999981,6272062.017438048,1222.6241749391907,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209031213,Plenty - Yarrambat,1,480,9763,9579,-1.884666598381645,0.9924436202721011,0.9999999999999987,4746237.203067979,495.48357898193746,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209031214,Research - North Warrandyte,1,462,6999,7039,0.5715102157451064,0.5064636456886403,1.0,2563306.4418070475,364.157755619697,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209031215,Wattle Glen - Diamond Creek,1,429,14579,14859,1.9205706838603471,1.2950250966950132,0.9999999999999996,946435.8170936721,63.69444895980026,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209041216,Bundoora - North,1,381,7760,8014,3.2731958762886597,3.5399046051488194,1.0,1534995.6896316623,191.53926748585755,,sample_only_not_approved_for_publication,available,Historical reported rent; not current advertised rent.,available,"2025 ERP is preliminary; historical estimated change, not a forecast.",limited,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.,limited,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
