sa2_code,name,is_comparable,indicator_key,raw_value,quality_status,coverage_fraction,quality_note
207031162,Blackburn South,1,green_space_per_resident,29.14345756824672,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
207031162,Blackburn South,1,population_growth,-2.3805325339446304,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
207031162,Blackburn South,1,rent_weekly,410.0,available,,Historical reported rent; not current advertised rent.
207031162,Blackburn South,1,transport_access,7.8831504320180255,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
207031163,Box Hill,1,green_space_per_resident,21.433428829124658,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
207031163,Box Hill,1,population_growth,12.803715067584378,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
207031163,Box Hill,1,rent_weekly,391.0,available,,Historical reported rent; not current advertised rent.
207031163,Box Hill,1,transport_access,17.33984700232881,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
207031164,Box Hill North,1,green_space_per_resident,31.00390141919527,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
207031164,Box Hill North,1,population_growth,4.533671903930593,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
207031164,Box Hill North,1,rent_weekly,438.0,available,,Historical reported rent; not current advertised rent.
207031164,Box Hill North,1,transport_access,11.902899279893196,limited,0.9999999999999862,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
207031165,Burwood (Vic.),1,green_space_per_resident,45.84448691768621,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
207031165,Burwood (Vic.),1,population_growth,14.939114939114939,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
207031165,Burwood (Vic.),1,rent_weekly,401.0,available,,Historical reported rent; not current advertised rent.
207031165,Burwood (Vic.),1,transport_access,11.718004329401593,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
207031166,Burwood East,1,green_space_per_resident,28.07729503198867,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
207031166,Burwood East,1,population_growth,12.72957568081064,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
207031166,Burwood East,1,rent_weekly,439.0,available,,Historical reported rent; not current advertised rent.
207031166,Burwood East,1,transport_access,10.816788672502796,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
207031167,Surrey Hills (East) - Mont Albert,1,green_space_per_resident,5.738941574626525,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
207031167,Surrey Hills (East) - Mont Albert,1,population_growth,1.0313144571535722,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
207031167,Surrey Hills (East) - Mont Albert,1,rent_weekly,462.0,available,,Historical reported rent; not current advertised rent.
207031167,Surrey Hills (East) - Mont Albert,1,transport_access,10.783235219562064,limited,0.9999999999999925,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208011168,Beaumaris,1,green_space_per_resident,30.806883585120225,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011168,Beaumaris,1,population_growth,0.8633895000696282,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208011168,Beaumaris,1,rent_weekly,612.0,available,,Historical reported rent; not current advertised rent.
208011168,Beaumaris,1,transport_access,6.729846330655234,limited,0.9998674060400601,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208011169,Brighton (Vic.),1,green_space_per_resident,26.147935125577114,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011169,Brighton (Vic.),1,population_growth,0.8452104739807756,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208011169,Brighton (Vic.),1,rent_weekly,600.0,available,,Historical reported rent; not current advertised rent.
208011169,Brighton (Vic.),1,transport_access,13.688475702074141,limited,0.9999715090632872,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208011170,Brighton East,1,green_space_per_resident,22.400475447856955,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011170,Brighton East,1,population_growth,2.7983539094650207,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208011170,Brighton East,1,rent_weekly,602.0,available,,Historical reported rent; not current advertised rent.
208011170,Brighton East,1,transport_access,7.264435081590204,limited,0.9999999999999887,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208011171,Highett (West) - Cheltenham,1,green_space_per_resident,13.027740787887351,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011171,Highett (West) - Cheltenham,1,population_growth,5.205936036822474,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208011171,Highett (West) - Cheltenham,1,rent_weekly,450.0,available,,Historical reported rent; not current advertised rent.
208011171,Highett (West) - Cheltenham,1,transport_access,7.138713620778004,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208011172,Hampton,1,green_space_per_resident,26.96115427431192,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011172,Hampton,1,population_growth,2.774122229825762,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208011172,Hampton,1,rent_weekly,471.0,available,,Historical reported rent; not current advertised rent.
208011172,Hampton,1,transport_access,9.397140702354141,limited,0.971254783217642,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208011173,Sandringham - Black Rock,1,green_space_per_resident,42.12456867229415,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208011173,Sandringham - Black Rock,1,population_growth,0.8876730683340777,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208011173,Sandringham - Black Rock,1,rent_weekly,486.0,available,,Historical reported rent; not current advertised rent.
208011173,Sandringham - Black Rock,1,transport_access,7.941298503502384,limited,0.9994443244480857,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021174,Bentleigh - McKinnon,1,green_space_per_resident,10.155682614579058,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021174,Bentleigh - McKinnon,1,population_growth,5.969269462019098,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021174,Bentleigh - McKinnon,1,rent_weekly,491.0,available,,Historical reported rent; not current advertised rent.
208021174,Bentleigh - McKinnon,1,transport_access,11.470566495013632,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021176,Carnegie,1,green_space_per_resident,8.89564379941244,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021176,Carnegie,1,population_growth,8.080910754218337,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021176,Carnegie,1,rent_weekly,395.0,available,,Historical reported rent; not current advertised rent.
208021176,Carnegie,1,transport_access,18.93142270291558,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021177,Caulfield - North,1,green_space_per_resident,14.629964467487278,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021177,Caulfield - North,1,population_growth,5.282277020385487,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021177,Caulfield - North,1,rent_weekly,426.0,available,,Historical reported rent; not current advertised rent.
208021177,Caulfield - North,1,transport_access,19.496701203011582,limited,0.9999999999999863,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021178,Caulfield - South,1,green_space_per_resident,7.5475028939814655,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021178,Caulfield - South,1,population_growth,2.7359196323607993,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021178,Caulfield - South,1,rent_weekly,483.0,available,,Historical reported rent; not current advertised rent.
208021178,Caulfield - South,1,transport_access,16.531429348441755,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021179,Elsternwick,1,green_space_per_resident,3.013528083305443,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021179,Elsternwick,1,population_growth,2.54216963786074,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021179,Elsternwick,1,rent_weekly,426.0,available,,Historical reported rent; not current advertised rent.
208021179,Elsternwick,1,transport_access,20.786940583426038,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021180,Hughesdale,1,green_space_per_resident,4.320142147657502,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021180,Hughesdale,1,population_growth,2.1993213522684427,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021180,Hughesdale,1,rent_weekly,416.0,available,,Historical reported rent; not current advertised rent.
208021180,Hughesdale,1,transport_access,16.58886369296383,limited,0.999999999999997,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021181,Murrumbeena,1,green_space_per_resident,21.269165099007036,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021181,Murrumbeena,1,population_growth,3.633200286562276,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021181,Murrumbeena,1,rent_weekly,390.0,available,,Historical reported rent; not current advertised rent.
208021181,Murrumbeena,1,transport_access,15.254562078687837,limited,0.9999999999999953,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021182,Ormond - Glen Huntly,1,green_space_per_resident,6.488548106220704,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021182,Ormond - Glen Huntly,1,population_growth,6.754472460909987,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021182,Ormond - Glen Huntly,1,rent_weekly,391.0,available,,Historical reported rent; not current advertised rent.
208021182,Ormond - Glen Huntly,1,transport_access,17.52576458962263,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021426,Bentleigh East - North,1,green_space_per_resident,8.466997079749817,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021426,Bentleigh East - North,1,population_growth,6.292001189414213,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021426,Bentleigh East - North,1,rent_weekly,508.0,available,,Historical reported rent; not current advertised rent.
208021426,Bentleigh East - North,1,transport_access,8.898080040938801,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208021427,Bentleigh East - South,1,green_space_per_resident,12.595379316459889,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208021427,Bentleigh East - South,1,population_growth,5.818645147589722,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208021427,Bentleigh East - South,1,rent_weekly,490.0,available,,Historical reported rent; not current advertised rent.
208021427,Bentleigh East - South,1,transport_access,7.812848208324401,limited,0.9999999999999872,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031183,Aspendale Gardens - Waterways,1,green_space_per_resident,213.63086626023758,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031183,Aspendale Gardens - Waterways,1,population_growth,-1.3604701784936875,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031183,Aspendale Gardens - Waterways,1,rent_weekly,510.0,available,,Historical reported rent; not current advertised rent.
208031183,Aspendale Gardens - Waterways,1,transport_access,1.9948937469600392,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031184,Braeside,1,green_space_per_resident,118881.04993376974,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031184,Braeside,1,population_growth,-17.647058823529413,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031184,Braeside,1,rent_weekly,504.0,available,,Historical reported rent; not current advertised rent.
208031184,Braeside,1,transport_access,1.504529118775514,limited,0.9999999999999795,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031185,Carrum - Patterson Lakes,1,green_space_per_resident,99.41874536114334,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031185,Carrum - Patterson Lakes,1,population_growth,1.7034803162441927,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031185,Carrum - Patterson Lakes,1,rent_weekly,420.0,available,,Historical reported rent; not current advertised rent.
208031185,Carrum - Patterson Lakes,1,transport_access,3.395946478049789,limited,0.9999325484576653,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031186,Chelsea - Bonbeach,1,green_space_per_resident,56.54020807523505,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031186,Chelsea - Bonbeach,1,population_growth,4.0969791261506545,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031186,Chelsea - Bonbeach,1,rent_weekly,381.0,available,,Historical reported rent; not current advertised rent.
208031186,Chelsea - Bonbeach,1,transport_access,5.2389628402716175,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031187,Chelsea Heights,1,green_space_per_resident,153.54307670903137,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031187,Chelsea Heights,1,population_growth,-2.103559870550162,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031187,Chelsea Heights,1,rent_weekly,412.0,available,,Historical reported rent; not current advertised rent.
208031187,Chelsea Heights,1,transport_access,4.155572312568627,limited,0.9999999999999882,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031188,Highett (East) - Cheltenham,1,green_space_per_resident,25.59254120819462,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031188,Highett (East) - Cheltenham,1,population_growth,6.094808126410835,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031188,Highett (East) - Cheltenham,1,rent_weekly,421.0,available,,Historical reported rent; not current advertised rent.
208031188,Highett (East) - Cheltenham,1,transport_access,7.611379595623379,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031189,Edithvale - Aspendale,1,green_space_per_resident,49.07559099308313,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031189,Edithvale - Aspendale,1,population_growth,4.2604151545942806,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031189,Edithvale - Aspendale,1,rent_weekly,440.0,available,,Historical reported rent; not current advertised rent.
208031189,Edithvale - Aspendale,1,transport_access,5.121897093738634,limited,0.99983716254873,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031190,Mentone,1,green_space_per_resident,19.51082363619807,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031190,Mentone,1,population_growth,2.1579099307159355,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031190,Mentone,1,rent_weekly,392.0,available,,Historical reported rent; not current advertised rent.
208031190,Mentone,1,transport_access,10.197958115922768,limited,0.9999999999999531,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031191,Moorabbin - Heatherton,1,green_space_per_resident,75.58437754520313,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031191,Moorabbin - Heatherton,1,population_growth,3.9788359788359786,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031191,Moorabbin - Heatherton,1,rent_weekly,440.0,available,,Historical reported rent; not current advertised rent.
208031191,Moorabbin - Heatherton,1,transport_access,3.585351187994423,limited,0.9999999999999937,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031192,Moorabbin Airport,1,green_space_per_resident,,unavailable,,"No selected open-space polygon intersects this SA2; inventory coverage is unknown, so no zero is asserted. Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP."
208031192,Moorabbin Airport,1,population_growth,23.80952380952381,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031192,Moorabbin Airport,1,rent_weekly,486.0,available,,Historical reported rent; not current advertised rent.
208031192,Moorabbin Airport,1,transport_access,1.1740305100163637,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208031193,Mordialloc - Parkdale,1,green_space_per_resident,31.102830702634368,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208031193,Mordialloc - Parkdale,1,population_growth,3.0070700578459277,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208031193,Mordialloc - Parkdale,1,rent_weekly,400.0,available,,Historical reported rent; not current advertised rent.
208031193,Mordialloc - Parkdale,1,transport_access,6.565238602786969,limited,0.9999999999999712,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208041194,Malvern - Glen Iris,1,green_space_per_resident,20.605337345795117,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208041194,Malvern - Glen Iris,1,population_growth,1.6917556042317192,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208041194,Malvern - Glen Iris,1,rent_weekly,410.0,available,,Historical reported rent; not current advertised rent.
208041194,Malvern - Glen Iris,1,transport_access,17.866004948994174,limited,0.9999999999999968,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
208041195,Malvern East,1,green_space_per_resident,22.39965967508302,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
208041195,Malvern East,1,population_growth,3.97330906885047,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
208041195,Malvern East,1,rent_weekly,421.0,available,,Historical reported rent; not current advertised rent.
208041195,Malvern East,1,transport_access,12.617256448720148,limited,0.9999999999999896,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011196,Bundoora - East,1,green_space_per_resident,33.59526741180164,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011196,Bundoora - East,1,population_growth,0.42739193783389995,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011196,Bundoora - East,1,rent_weekly,385.0,available,,Historical reported rent; not current advertised rent.
209011196,Bundoora - East,1,transport_access,6.1882477995788285,limited,0.9999999999999253,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011197,Greensborough,1,green_space_per_resident,58.551320240128895,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011197,Greensborough,1,population_growth,0.06082440462265475,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011197,Greensborough,1,rent_weekly,400.0,available,,Historical reported rent; not current advertised rent.
209011197,Greensborough,1,transport_access,6.353244736584975,limited,0.9999999999999744,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011198,Heidelberg - Rosanna,1,green_space_per_resident,54.83170830861137,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011198,Heidelberg - Rosanna,1,population_growth,1.6516516516516517,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011198,Heidelberg - Rosanna,1,rent_weekly,401.0,available,,Historical reported rent; not current advertised rent.
209011198,Heidelberg - Rosanna,1,transport_access,9.449927718715863,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011199,Heidelberg West,1,green_space_per_resident,43.9896598768,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011199,Heidelberg West,1,population_growth,10.836550836550837,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011199,Heidelberg West,1,rent_weekly,353.0,available,,Historical reported rent; not current advertised rent.
209011199,Heidelberg West,1,transport_access,10.765244022694793,limited,0.9999999999999908,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011200,Ivanhoe,1,green_space_per_resident,52.85723631563855,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011200,Ivanhoe,1,population_growth,2.367460995109835,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011200,Ivanhoe,1,rent_weekly,440.0,available,,Historical reported rent; not current advertised rent.
209011200,Ivanhoe,1,transport_access,11.11807811626488,limited,0.9999999999999716,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011201,Ivanhoe East - Eaglemont,1,green_space_per_resident,117.28445200463453,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011201,Ivanhoe East - Eaglemont,1,population_growth,2.317134268537074,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011201,Ivanhoe East - Eaglemont,1,rent_weekly,451.0,available,,Historical reported rent; not current advertised rent.
209011201,Ivanhoe East - Eaglemont,1,transport_access,6.551490580948878,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011202,Montmorency - Briar Hill,1,green_space_per_resident,87.00749423174864,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011202,Montmorency - Briar Hill,1,population_growth,0.8104111209701271,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011202,Montmorency - Briar Hill,1,rent_weekly,415.0,available,,Historical reported rent; not current advertised rent.
209011202,Montmorency - Briar Hill,1,transport_access,3.8491112281313984,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011203,Viewbank - Yallambie,1,green_space_per_resident,111.45684820936683,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011203,Viewbank - Yallambie,1,population_growth,-1.016260162601626,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011203,Viewbank - Yallambie,1,rent_weekly,400.0,available,,Historical reported rent; not current advertised rent.
209011203,Viewbank - Yallambie,1,transport_access,3.9629480721358834,limited,0.9999999999999843,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209011204,Watsonia,1,green_space_per_resident,37.75833873627999,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
209011204,Watsonia,1,population_growth,0.29548332629801605,available,,"2025 ERP is preliminary; historical estimated change, not a forecast."
209011204,Watsonia,1,rent_weekly,390.0,available,,Historical reported rent; not current advertised rent.
209011204,Watsonia,1,transport_access,8.41199596235031,limited,1.0,Sample area-weighted raw index over covered land only. Weighting and minimum coverage are unapproved; no approved benchmark or percentile. Layer observation date unverified.
209021205,Kingsbury,1,green_space_per_resident,134.8968690807046,limited,,Sample public-open-space filter includes sports grounds and natural open space that can include river land/water. Not confirmed vegetation or current access. Inventory completeness/date unverified. Denominator is preliminary 2025 ERP.
